Transaction_Amount,Hour,DayOfWeek,Is_Weekend,Location_Rijeka,Location_Zagreb,Location_Split,Location_Osijek,Location_Dubrovnik,Location_Foreign,Merchant_Category_Food,Merchant_Category_Coffee,Merchant_Category_Groceries,Merchant_Category_Electronics,Merchant_Category_Clothing,Merchant_Category_Travel,Merchant_Category_Health,Merchant_Category_Entertainment,is_fraud
23.78,14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18.9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19.13,16,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
139.56,12,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
344.56,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3.31,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
42.85,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1326.26,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35.23,8,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.36,16,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
841.9,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
63.73,14,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
54.58,19,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43.63,13,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74.24,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36.35,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28.29,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.52,7,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.24,19,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.06,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5.88,20,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.15,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
47.73,13,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.72,6,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.39,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
115.41,8,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1939.04,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
210.2,22,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
157.44,17,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.83,16,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
135.95,11,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
113.21,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
190.02,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64.9,23,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1673.94,19,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
573.98,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31.23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.21,22,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17.09,23,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
55.34,11,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.55,15,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
92.79,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.52,20,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
105.9,23,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.2,16,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
192.2,12,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
119.98,23,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52.39,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
121.56,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.85,15,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
98.09,17,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85.3,10,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41.42,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.19,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12.15,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.44,23,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
67.7,19,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.33,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.22,21,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18.14,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
59.54,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.58,9,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56.1,10,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.88,17,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17.01,20,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154.22,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
97.62,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
394.17,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1.6,14,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16.53,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
184.67,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.76,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83.54,17,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12.56,8,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48.62,9,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.45,10,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,12,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.5,17,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.54,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313.78,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
165.44,23,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1207.83,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
42.35,6,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.94,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3603.59,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
997.6,4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21.95,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
59.68,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.13,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.55,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.45,13,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79.9,15,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15.26,23,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13.52,16,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.82,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27.69,18,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53.24,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.97,7,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6.71,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
79.53,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
271.34,13,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.38,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35.54,16,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.86,10,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101.26,19,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21.4,16,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
30.19,23,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27.83,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3.1,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15.33,8,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
242.87,11,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.18,23,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34.33,21,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272.07,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
253.3,21,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98.12,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.02,11,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203.19,23,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263.64,8,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.57,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23.61,7,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1731.83,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8.3,18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51.77,17,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37.96,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
125.23,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181.05,17,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30.93,19,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.54,23,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.14,13,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45.98,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.05,9,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40.52,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.8,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20.3,23,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.14,14,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13.56,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19.84,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.31,18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
41.48,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.86,10,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.43,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.81,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52.51,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.51,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
610.12,1,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
223.74,23,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105.5,18,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.68,10,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54.37,21,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1724.73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5.64,9,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88.47,18,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
263.48,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41.84,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57.57,21,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
155.3,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69.21,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15.33,10,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36.39,10,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52.48,19,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60.73,12,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.47,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.59,14,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33.35,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
292.27,20,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43.55,23,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.32,8,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.3,13,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
198.84,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
40.14,14,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.14,23,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
156.71,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
93.14,16,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
199.41,23,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
141.32,23,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25.38,20,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74.94,15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39.26,4,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
65.71,12,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
242.0,8,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28.94,14,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53.22,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,22,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77.34,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16.39,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.05,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21.13,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.88,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.54,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.61,10,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3500.02,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
240.2,20,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46.41,15,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12.36,20,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.79,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.89,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100.78,6,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15.52,21,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
203.31,17,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.88,15,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
152.85,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.03,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
275.23,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26.4,18,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12.39,23,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.39,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165.19,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
198.46,18,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
148.18,8,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38.98,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27.85,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79.34,19,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.15,6,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4.04,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282.55,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.38,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
83.09,15,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.19,11,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112.96,21,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.19,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.63,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36.62,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.43,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13.32,12,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
188.47,20,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
246.16,11,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.24,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53.82,23,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87.6,21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
105.83,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.13,23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.6,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72.4,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.6,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12.79,19,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.47,20,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.94,12,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
903.52,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
61.58,8,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24.06,12,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1240.82,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.99,18,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.07,22,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.69,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11.57,13,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.32,16,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52.7,15,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176.9,13,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
177.95,13,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42.87,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188.57,13,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.13,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61.07,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
81.12,21,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
278.66,17,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
99.39,22,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17.44,23,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27.45,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
163.54,20,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.79,12,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48.22,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43.47,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73.21,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.14,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119.15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.27,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38.76,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31.3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.2,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
298.98,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1031.96,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
162.53,22,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.49,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.48,6,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.44,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1680.65,20,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
202.38,15,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7.07,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
210.15,19,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
74.68,23,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181.88,21,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.52,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299.13,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31.38,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17.86,20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.65,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58.04,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32.6,22,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
629.03,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
11.96,23,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.6,12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.47,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
183.04,7,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122.51,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
125.15,1,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
76.53,13,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34.33,16,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.12,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.4,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58.55,17,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
222.79,17,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12.82,7,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14.4,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53.58,23,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24.97,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.38,8,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78.4,23,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44.21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
75.12,22,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117.38,15,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
123.86,8,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34.68,17,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.98,19,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
84.73,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30.71,6,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2217.01,7,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
31.1,12,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.81,19,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.57,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40.23,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18.88,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23.16,23,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3.07,16,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.08,7,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
68.85,9,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.17,11,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
53.9,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3427.95,19,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
49.1,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.96,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.81,22,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66.86,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28.09,13,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96.0,19,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292.28,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
100.16,18,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5.95,23,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.04,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.21,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
181.31,11,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.7,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
116.86,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21.03,12,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
