Transaction_Amount,Is_Weekend,Risk_Score,Fraud_Label,Hour,DayOfWeek,Location_London,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel
13.6,0,0.194,1,9,1,False,False,False,True,False,True,False,False,False,False
170.3,0,0.3638,1,12,2,False,True,False,False,False,True,False,False,False,False
5.25,0,0.4236,0,22,3,True,False,False,False,False,False,False,False,False,True
391.69,0,0.822,0,22,3,False,False,True,False,False,False,False,False,True,False
36.58,0,0.64,0,8,1,False,True,False,False,False,False,False,False,False,True
118.18,1,0.286,0,11,6,False,False,False,True,False,False,True,False,False,False
102.22,0,0.65,0,20,0,False,False,False,False,True,True,False,False,False,False
125.74,0,0.6867,0,1,2,False,False,True,False,False,False,False,False,True,False
162.18,0,0.9582,1,16,0,False,False,False,True,False,False,False,False,False,True
6.09,0,0.6244,0,9,1,False,True,False,False,False,False,True,False,False,False
71.46,0,0.4212,0,9,4,False,True,False,False,False,False,True,False,False,False
25.96,1,0.7239,0,5,2,False,False,False,True,False,False,False,True,False,False
140.77,0,0.7248,0,11,1,False,False,False,False,True,False,False,False,True,False
174.38,0,0.9049,1,19,6,False,False,False,False,True,False,False,True,False,False
118.16,0,0.6259,0,21,4,False,False,False,False,True,False,True,False,False,False
76.35,0,0.5374,0,14,2,False,False,False,True,False,False,True,False,False,False
62.56,0,0.6736,1,0,2,False,False,False,True,False,True,False,False,False,False
39.89,0,0.6183,0,8,6,False,False,False,False,True,False,False,False,True,False
11.78,0,0.447,0,13,6,False,True,False,False,False,False,False,False,False,True
216.8,0,0.3009,0,15,2,True,False,False,False,False,True,False,False,False,False
22.88,1,0.6456,0,17,1,False,True,False,False,False,False,False,True,False,False
5.72,0,0.5429,0,14,3,False,False,True,False,False,True,False,False,False,False
399.81,1,0.5039,0,13,2,False,False,False,True,False,False,False,True,False,False
744.5,0,0.0795,0,23,0,False,False,False,True,False,True,False,False,False,False
284.36,0,0.9662,1,7,4,False,True,False,False,False,False,False,False,False,True
115.46,0,0.7478,0,22,0,False,False,False,False,True,False,False,False,False,True
66.15,0,0.014,0,17,1,False,True,False,False,False,True,False,False,False,False
110.87,0,0.7951,0,7,0,True,False,False,False,False,False,False,False,False,True
96.62,0,0.3619,1,6,3,False,False,True,False,False,False,True,False,False,False
73.68,1,0.4852,1,12,4,False,False,False,False,True,False,False,False,False,True
109.83,0,0.3484,1,5,3,False,False,False,True,False,False,False,False,True,False
174.4,1,0.8942,1,17,3,False,False,True,False,False,False,False,True,False,False
364.87,1,0.2388,0,7,1,False,False,True,False,False,False,False,True,False,False
107.69,0,0.4942,0,6,0,True,False,False,False,False,False,False,True,False,False
132.45,0,0.1576,0,15,4,False,True,False,False,False,False,False,False,False,True
106.32,1,0.5898,0,17,0,False,False,True,False,False,False,True,False,False,False
172.42,0,0.9595,1,18,6,True,False,False,False,False,False,False,False,False,True
114.24,1,0.6331,0,3,0,True,False,False,False,False,False,True,False,False,False
29.9,0,0.9514,1,23,4,False,False,False,True,False,False,True,False,False,False
19.42,1,0.8223,0,12,4,False,True,False,False,False,False,False,False,False,True
3.41,1,0.8621,1,8,1,False,False,False,True,False,False,False,True,False,False
10.9,1,0.5664,0,21,3,False,True,False,False,False,False,False,True,False,False
77.7,1,0.7332,0,7,3,False,False,False,False,True,True,False,False,False,False
84.77,1,0.7501,0,2,5,False,False,False,False,True,False,False,False,False,True
98.97,0,0.9542,1,4,6,False,False,False,True,False,False,False,False,True,False
70.55,1,0.1458,0,11,4,False,True,False,False,False,True,False,False,False,False
357.06,0,0.8356,0,20,4,False,False,False,False,True,False,True,False,False,False
274.46,1,0.438,1,8,2,False,False,False,True,False,False,False,False,True,False
172.36,1,0.5027,0,7,0,False,True,False,False,False,False,False,False,True,False
495.38,1,0.1808,0,6,0,True,False,False,False,False,False,True,False,False,False
18.34,1,0.2312,1,23,6,True,False,False,False,False,False,False,False,False,True
57.54,0,0.0312,0,15,2,False,False,True,False,False,True,False,False,False,False
96.34,1,0.5023,1,6,0,False,False,True,False,False,False,True,False,False,False
161.84,1,0.3204,1,9,3,False,False,True,False,False,False,False,False,False,True
75.42,0,0.1417,1,18,2,False,False,False,True,False,False,False,False,False,True
0.37,0,0.0484,0,13,4,False,True,False,False,False,False,False,False,True,False
446.34,0,0.232,1,6,0,True,False,False,False,False,False,False,True,False,False
224.96,1,0.9366,1,5,2,True,False,False,False,False,False,False,True,False,False
117.93,0,0.3939,0,6,3,False,False,False,True,False,False,True,False,False,False
93.43,0,0.3786,0,12,4,False,False,False,True,False,False,True,False,False,False
102.11,1,0.2555,1,20,0,False,True,False,False,False,True,False,False,False,False
59.41,0,0.3682,0,7,5,False,False,False,False,True,False,False,False,False,True
304.75,0,0.3307,0,16,0,False,True,False,False,False,False,False,False,False,True
468.37,1,0.0945,0,10,5,False,False,False,True,False,True,False,False,False,False
116.18,1,0.4478,0,3,3,False,False,False,True,False,False,False,False,False,True
10.76,1,0.024,1,14,5,False,False,False,True,False,False,False,False,True,False
23.73,0,0.3332,1,10,6,True,False,False,False,False,True,False,False,False,False
17.84,0,0.8502,1,19,2,True,False,False,False,False,False,True,False,False,False
9.9,0,0.6772,0,21,2,False,False,False,True,False,False,False,False,False,True
86.52,0,0.6504,0,0,0,False,False,True,False,False,True,False,False,False,False
267.24,1,0.474,0,22,2,False,False,True,False,False,False,True,False,False,False
120.29,1,0.4947,0,2,3,False,False,False,False,True,False,False,False,False,True
33.82,1,0.4769,0,1,2,True,False,False,False,False,False,False,True,False,False
102.38,0,0.5835,0,17,5,False,False,True,False,False,False,False,False,False,True
26.3,0,0.2838,0,6,5,False,False,False,True,False,False,False,False,False,True
39.63,0,0.1854,0,16,1,True,False,False,False,False,False,False,False,True,False
226.17,0,0.1387,0,12,5,False,True,False,False,False,False,True,False,False,False
72.02,1,0.54,1,10,4,True,False,False,False,False,False,False,True,False,False
31.0,0,0.8071,0,17,0,False,False,False,True,False,False,False,False,False,True
179.01,0,0.0388,1,2,4,True,False,False,False,False,False,False,False,True,False
390.78,0,0.8474,0,9,4,True,False,False,False,False,False,False,False,True,False
69.23,0,0.3738,0,8,4,False,False,False,True,False,False,False,False,False,True
69.62,1,0.6988,0,19,4,False,False,True,False,False,False,False,False,False,True
38.96,1,0.4322,0,10,3,True,False,False,False,False,False,False,False,True,False
219.72,0,0.9183,1,7,0,True,False,False,False,False,False,False,False,False,True
159.36,0,0.4021,1,15,5,False,False,True,False,False,True,False,False,False,False
42.42,0,0.8236,0,11,4,False,False,False,False,True,False,False,False,True,False
76.94,0,0.1246,0,4,4,False,True,False,False,False,False,True,False,False,False
11.01,1,0.6145,0,5,2,False,False,True,False,False,False,False,False,True,False
81.03,1,0.8872,1,11,2,False,True,False,False,False,False,False,False,True,False
188.5,0,0.7044,0,18,4,False,True,False,False,False,False,False,False,True,False
35.29,0,0.118,1,8,3,True,False,False,False,False,False,False,False,True,False
14.4,0,0.3924,0,16,1,False,False,False,False,True,False,True,False,False,False
55.41,1,0.8923,1,23,5,False,True,False,False,False,True,False,False,False,False
48.37,1,0.326,0,21,3,False,False,False,False,True,False,True,False,False,False
44.38,1,0.891,1,10,3,False,False,False,False,True,False,False,False,True,False
91.18,0,0.2986,1,0,6,False,False,True,False,False,False,False,True,False,False
87.79,1,0.2337,0,2,4,False,True,False,False,False,True,False,False,False,False
119.11,1,0.1445,0,4,1,True,False,False,False,False,True,False,False,False,False
30.99,0,0.8937,1,17,4,False,True,False,False,False,False,False,False,False,True
50.86,1,0.1254,0,5,3,False,False,False,False,True,False,False,True,False,False
12.63,0,0.1827,1,6,3,False,False,False,False,True,False,False,False,True,False
5.04,0,0.9233,1,22,6,False,False,False,False,True,False,True,False,False,False
67.37,0,0.2218,0,0,2,True,False,False,False,False,False,False,False,True,False
205.08,1,0.1842,1,19,2,False,True,False,False,False,False,False,True,False,False
6.41,0,0.7183,0,9,5,False,False,False,True,False,False,False,False,True,False
57.54,1,0.1339,0,16,0,False,False,False,False,True,False,True,False,False,False
16.03,0,0.6065,0,15,1,True,False,False,False,False,False,False,False,True,False
3.78,0,0.8023,0,1,2,False,False,True,False,False,False,False,False,True,False
199.44,0,0.1182,0,2,2,True,False,False,False,False,False,False,True,False,False
187.66,1,0.2097,0,1,1,False,False,False,True,False,True,False,False,False,False
334.87,0,0.2631,0,13,2,False,False,True,False,False,False,False,True,False,False
231.37,0,0.4669,0,17,4,False,True,False,False,False,False,False,False,True,False
107.78,1,0.672,0,4,4,False,False,False,True,False,False,False,True,False,False
15.99,0,0.785,0,3,4,True,False,False,False,False,False,True,False,False,False
123.7,0,0.6327,0,19,1,False,True,False,False,False,False,False,False,True,False
269.15,0,0.716,0,5,3,True,False,False,False,False,True,False,False,False,False
100.32,1,0.2004,1,6,3,False,False,False,True,False,False,False,True,False,False
392.06,0,0.4395,0,13,4,False,False,False,False,True,False,True,False,False,False
46.12,1,0.95,1,23,0,True,False,False,False,False,False,False,False,False,True
1.72,1,0.6217,0,0,4,False,False,False,False,True,True,False,False,False,False
21.37,0,0.5679,0,21,2,True,False,False,False,False,False,False,False,True,False
112.57,0,0.6999,0,22,6,False,False,False,False,True,False,False,False,True,False
45.79,1,0.0721,1,12,6,False,False,False,True,False,True,False,False,False,False
20.55,0,0.2949,0,17,6,False,True,False,False,False,False,False,False,True,False
92.62,0,0.9749,1,14,0,True,False,False,False,False,False,True,False,False,False
183.56,1,0.6449,0,13,5,False,True,False,False,False,False,True,False,False,False
130.05,1,0.899,1,4,0,False,False,False,False,True,False,False,False,False,True
0.04,1,0.7522,0,19,0,False,False,False,True,False,False,False,True,False,False
83.85,0,0.8328,0,12,0,False,False,False,False,True,True,False,False,False,False
152.35,0,0.1328,0,7,3,False,True,False,False,False,False,False,False,False,True
168.06,1,0.1896,0,17,5,False,False,True,False,False,True,False,False,False,False
30.82,0,0.6466,1,19,5,True,False,False,False,False,False,False,False,True,False
19.04,0,0.8026,0,2,0,False,False,True,False,False,False,False,True,False,False
151.34,0,0.686,0,11,5,False,False,False,True,False,False,True,False,False,False
97.16,1,0.2616,0,17,3,False,False,False,False,True,False,False,False,False,True
87.78,0,0.002,0,13,6,False,False,False,False,True,False,True,False,False,False
204.51,0,0.0063,0,17,5,False,False,True,False,False,False,True,False,False,False
70.11,1,0.5056,0,10,6,True,False,False,False,False,False,False,True,False,False
209.6,0,0.5915,0,22,1,False,False,False,True,False,False,False,False,False,True
95.42,0,0.5111,1,17,2,False,False,True,False,False,False,False,True,False,False
116.02,0,0.0111,0,12,1,False,False,False,False,True,True,False,False,False,False
52.17,1,0.1219,1,5,0,True,False,False,False,False,False,False,False,False,True
15.63,0,0.4291,0,5,5,False,False,False,True,False,False,True,False,False,False
76.86,0,0.3492,0,19,4,False,False,True,False,False,False,True,False,False,False
128.85,0,0.6528,1,6,3,False,False,False,True,False,False,True,False,False,False
232.87,0,0.992,1,12,5,True,False,False,False,False,True,False,False,False,False
86.55,0,0.3653,0,7,6,True,False,False,False,False,True,False,False,False,False
39.3,1,0.5025,1,19,2,False,False,True,False,False,False,False,True,False,False
0.1,1,0.7163,0,17,0,False,False,True,False,False,False,False,False,True,False
10.21,0,0.7258,0,19,4,False,True,False,False,False,False,False,False,False,True
216.96,0,0.0768,0,0,0,False,True,False,False,False,False,False,False,True,False
137.26,0,0.8695,1,10,2,False,False,False,True,False,False,False,True,False,False
26.44,0,0.5423,0,10,6,False,True,False,False,False,True,False,False,False,False
472.99,0,0.2631,0,9,5,False,False,False,False,True,False,False,True,False,False
376.95,0,0.5124,1,6,4,False,False,False,False,True,True,False,False,False,False
28.35,0,0.6966,0,1,0,False,False,True,False,False,False,False,True,False,False
36.66,0,0.7482,0,19,1,False,False,False,False,True,True,False,False,False,False
441.14,0,0.4551,0,20,1,False,False,False,False,True,True,False,False,False,False
76.27,0,0.9195,1,2,6,False,True,False,False,False,False,False,False,True,False
61.62,1,0.4718,0,14,5,False,False,True,False,False,False,False,True,False,False
10.46,0,0.7794,0,6,3,False,False,True,False,False,False,False,False,True,False
152.33,0,0.3005,0,21,3,False,False,True,False,False,False,False,False,False,True
90.56,1,0.7457,0,0,4,True,False,False,False,False,False,False,False,False,True
12.01,0,0.3012,0,16,4,False,True,False,False,False,False,False,False,False,True
138.39,1,0.1659,0,7,5,False,True,False,False,False,False,False,False,True,False
14.65,1,0.2577,0,10,4,False,False,False,False,True,True,False,False,False,False
39.23,0,0.7666,0,16,4,False,True,False,False,False,False,False,True,False,False
67.85,0,0.8444,0,13,0,False,False,False,True,False,False,False,False,False,True
26.15,0,0.5894,0,12,0,False,False,True,False,False,False,False,False,True,False
90.04,0,0.7556,1,6,2,False,False,True,False,False,False,False,False,True,False
9.6,0,0.6219,1,15,2,True,False,False,False,False,False,False,False,True,False
38.52,0,0.5912,1,13,5,False,False,False,True,False,False,False,False,False,True
13.39,0,0.8293,0,17,2,True,False,False,False,False,False,False,False,False,True
123.47,0,0.2693,1,4,0,False,False,True,False,False,False,True,False,False,False
162.93,1,0.7119,0,19,0,True,False,False,False,False,False,False,False,True,False
55.41,0,0.0899,0,11,6,True,False,False,False,False,False,True,False,False,False
144.9,0,0.449,0,17,3,False,False,True,False,False,True,False,False,False,False
43.1,0,0.2213,0,9,4,False,False,False,True,False,False,False,False,True,False
78.97,0,0.9282,1,23,0,False,True,False,False,False,False,True,False,False,False
7.13,0,0.4765,0,8,3,True,False,False,False,False,False,False,False,False,True
28.87,1,0.0172,0,16,6,False,False,False,True,False,False,False,True,False,False
22.03,0,0.2902,0,1,4,False,False,False,True,False,False,True,False,False,False
149.79,1,0.8035,0,16,2,False,False,False,False,True,False,False,False,False,True
297.22,0,0.7943,0,19,2,True,False,False,False,False,False,False,True,False,False
45.59,0,0.4495,0,19,1,False,False,False,True,False,False,False,True,False,False
134.73,0,0.3809,0,1,4,False,False,False,False,True,False,True,False,False,False
79.22,1,0.1767,0,21,4,False,False,False,True,False,False,False,False,False,True
101.76,0,0.5881,1,21,3,False,True,False,False,False,False,False,True,False,False
340.31,1,0.0438,1,19,3,False,False,False,True,False,False,True,False,False,False
